year,iso3_o,iso3num_o,iso3_d,iso3num_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_imf_o,tradeflow_imf_d,contig,distw,comlang_off,comlang_ethno,comcol,col45,comrelig,pop_o,pop_d,gdp_o,gdp_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rugged_popw_o,rugged_popw_d,desert_o,desert_d,tropical_o,tropical_d,island_o,island_d,landlocked_o,landlocked_d,geoscheme_o,geoscheme_d
1970,AFG,4.0,AUS,36.0,15.831,44.084,,,0.0,11086.141,0.0,0.0,0.0,0.0,0.002,11015.621,12507.0,1748886.656,41252098.05,0,1,0,0,0,0,1.469,0.183,4.356,10.889,0.0,14.68,0.0,1.0,1.0,0.0,34.0,53.0
1970,AFG,4.0,AUT,40.0,23.804,212.382,,,0.0,4567.302,0.0,0.0,0.0,0.0,0.006,11015.621,7467.086,1748886.656,15335971.84,0,1,0,0,0,1,1.469,1.152,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1970,AFG,4.0,BEL,56.0,64.261,84.559,,,0.0,5331.892,0.0,0.0,0.0,0.0,0.011,11015.621,9655.549,1748886.656,26807912.45,0,1,0,0,0,1,1.469,0.261,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1970,AFG,4.0,CAN,124.0,114.723,104.954,,,0.0,10516.293,0.0,0.0,0.0,0.0,0.006,11015.621,21323.999,1748886.656,87762255.87,0,1,0,0,0,0,1.469,0.37,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,21.0
1970,AFG,4.0,CHE,756.0,3892.161,1674.785,,,0.0,5136.085,0.0,0.0,0.0,0.0,0.003,11015.621,6180.877,1748886.656,20733140.99,0,1,0,0,0,0,1.469,1.45,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1970,AFG,4.0,COD,180.0,,30.326,,,0.0,6738.451,0.0,0.0,0.0,0.0,0.014,11015.621,20009.901,1748886.656,4877684.736,0,0,0,0,0,0,1.469,0.531,4.356,0.0,0.0,94.866,0.0,0.0,1.0,0.0,34.0,17.0
1970,AFG,4.0,CRI,188.0,,0.805,,,0.0,14260.465,0.0,0.0,0.0,0.0,0.0,11015.621,1822.106,1748886.656,984830.144,0,0,0,0,0,0,1.469,1.044,4.356,0.0,0.0,94.017,0.0,0.0,1.0,0.0,34.0,13.0
1970,AFG,4.0,CSK,200.0,589.524,683.194,,,,4543.171,0.0,0.0,0.0,0.0,,11015.621,14396.294,1748886.656,23984001.02,0,1,0,0,0,0,1.469,0.614037951,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,151.0
1970,AFG,4.0,CYP,196.0,,7.219,,,0.0,3172.299,0.0,0.0,0.0,0.0,0.184,11015.621,613.619,1748886.656,543800.0,0,1,0,0,0,1,1.469,0.909,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,145.0
1970,AFG,4.0,DEU,280.0,4334.583,18438.0,,,0.0,4945.52,0.0,0.0,0.0,0.0,0.0,11015.621,78169.289,1748886.656,186179993.6,0,1,0,0,0,1,1.469,0.405,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
