year,iso3_o,iso3num_o,iso3_d,iso3num_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_imf_o,tradeflow_imf_d,contig,distw,comlang_off,comlang_ethno,comcol,col45,comrelig,pop_o,pop_d,gdp_o,gdp_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rugged_popw_o,rugged_popw_d,desert_o,desert_d,tropical_o,tropical_d,island_o,island_d,landlocked_o,landlocked_d,geoscheme_o,geoscheme_d
1988,AFG,4,ARG,32,,1.064,,,0.0,15341.162,0.0,0.0,0.0,0.0,0.002,11013.345,31713.146,,126206820.4,0,1,0,0,0,0,1.469,0.22,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,5.0
1988,AFG,4,AUS,36,,237.515,,,0.0,11086.141,0.0,0.0,0.0,0.0,0.002,11013.345,16532.2,,235787255.8,0,1,0,0,0,0,1.469,0.183,4.356,10.889,0.0,14.68,0.0,1.0,1.0,0.0,34.0,53.0
1988,AFG,4,AUT,40,,2725.864,,,0.0,4567.302,0.0,0.0,0.0,0.0,0.006,11013.345,7585.317,,133018181.6,0,1,0,0,0,1,1.469,1.152,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1988,AFG,4,BEL,56,,20215.898,,,0.0,5331.892,0.0,0.0,0.0,0.0,0.011,11013.345,9901.664,,162917253.1,0,1,0,0,0,1,1.469,0.261,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1988,AFG,4,BHR,48,,51.381,,,0.0,1940.47,0.0,0.0,0.0,0.0,0.943,11013.345,465.254,,3702393.6,0,0,0,0,0,0,1.469,0.163,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,145.0
1988,AFG,4,BLZ,84,,37.757,,,0.0,13714.661,0.0,0.0,0.0,0.0,0.0,11013.345,178.906,,314900.0,0,1,0,0,0,0,1.469,0.226,4.356,0.0,0.0,100.0,0.0,0.0,1.0,0.0,34.0,13.0
1988,AFG,4,BMU,60,,0.993,,,0.0,11089.691,0.0,0.0,0.0,0.0,0.0,11013.345,58.347,,1415100.032,0,0,0,0,0,0,1.469,0.014,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,21.0
1988,AFG,4,CAN,124,,200.283,,,0.0,10516.293,0.0,0.0,0.0,0.0,0.006,11013.345,26895.0,,506017710.1,0,1,0,0,0,0,1.469,0.37,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,21.0
1988,AFG,4,CHE,756,,8178.353,,,0.0,5136.085,0.0,0.0,0.0,0.0,0.003,11013.345,6593.386,,208774021.1,0,1,0,0,0,0,1.469,1.45,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1988,AFG,4,CHL,152,,41.162,,,0.0,16262.291,0.0,0.0,0.0,0.0,0.0,11013.345,12757.095,,24640913.41,0,1,0,0,0,0,1.469,0.677,4.356,15.489,0.0,0.0,0.0,0.0,1.0,0.0,34.0,5.0
1988,AFG,4,CHN,156,,53.862,,,1.0,4434.382,0.0,0.0,0.0,0.0,0.024,11013.345,1101630.005,,309523087.4,0,0,0,0,0,0,1.469,0.708,4.356,5.77,0.0,0.301,0.0,0.0,1.0,0.0,34.0,30.0
1988,AFG,4,CSK,200,,13417.744,,,,4543.171,0.0,0.0,0.0,0.0,,11013.345,15605.872,,35742130.18,0,1,0,0,0,0,1.469,0.614037951,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,151.0
1988,AFG,4,DDR,278,,5144.345,,,,4945.52,0.0,0.0,0.0,0.0,0.0,11013.345,,,151299997.7,0,0,0,0,0,0,1.469,0.405,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1988,AFG,4,DEU,280,,31628.0,,,0.0,4945.52,0.0,0.0,0.0,0.0,0.0,11013.345,78144.623,,1165000049.0,0,1,0,0,0,1,1.469,0.405,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1988,AFG,4,DNK,208,,1231.801,,,0.0,4854.474,0.0,0.0,0.0,0.0,0.002,11013.345,5129.516,,115111919.6,0,1,0,0,0,1,1.469,0.191,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
1988,AFG,4,EGY,818,,95.632,,,0.0,3509.174,0.0,0.0,0.0,0.0,0.812,11013.345,54011.215,,35044634.62,0,1,0,0,0,0,1.469,0.274,4.356,16.498,0.0,0.0,0.0,0.0,1.0,0.0,34.0,15.0
1988,AFG,4,ESP,724,,961.609,,,0.0,6147.663,0.0,0.0,0.0,0.0,0.0,11013.345,38715.851,,375138713.6,0,1,0,0,0,1,1.469,0.81,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,39.0
1988,AFG,4,FIN,246,,647.074,,,0.0,4243.341,0.0,0.0,0.0,0.0,0.0,11013.345,4946.481,,109103054.8,0,1,0,0,0,1,1.469,0.268,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
1988,AFG,4,FJI,242,,7.004,,,0.0,12941.147,0.0,0.0,0.0,0.0,0.077,11013.345,722.707,,1109976.96,0,0,0,0,0,0,1.469,0.582,4.356,0.0,0.0,100.0,0.0,1.0,1.0,0.0,34.0,54.0
1988,AFG,4,FRA,250,,4274.876,,,0.0,5500.665,0.0,0.0,0.0,0.0,0.03,11013.345,57803.825,,1023504024.0,0,1,0,0,0,1,1.469,0.496,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1988,AFG,4,GBR,826,,20478.059,,,0.0,5694.557,0.0,0.0,0.0,0.0,0.014,11013.345,56928.326,,890702331.9,0,1,0,0,0,1,1.469,0.21,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,154.0
1988,AFG,4,GRC,300,,1.108,,,0.0,3981.455,0.0,0.0,0.0,0.0,0.015,11013.345,10036.983,,76542681.09,0,1,0,0,0,1,1.469,1.295,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,39.0
1988,AFG,4,GRD,308,,1.577,,,0.0,12605.837,0.0,0.0,0.0,0.0,0.002,11013.345,98.063,,184533.328,0,0,0,0,0,0,1.469,1.538,4.356,0.0,0.0,100.0,0.0,1.0,1.0,0.0,34.0,29.0
1988,AFG,4,GTM,320,,2.0,,,0.0,14094.448,0.0,0.0,0.0,0.0,0.0,11013.345,8491.594,,7841603.072,0,0,0,0,0,0,1.469,1.369,4.356,0.0,0.0,78.376,0.0,0.0,1.0,0.0,34.0,13.0
1988,AFG,4,HUN,348,,8326.998,,,0.0,4265.953,0.0,0.0,0.0,0.0,0.0,11013.345,10596.487,,28572000.26,0,1,0,0,0,1,1.469,0.289,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,151.0
1988,AFG,4,IDN,360,,2.143,,,0.0,6105.471,0.0,0.0,0.0,0.0,0.431,11013.345,172976.9,,,0,1,0,0,0,0,1.469,0.435,4.356,0.0,0.0,99.835,0.0,1.0,1.0,0.0,34.0,35.0
1988,AFG,4,IND,356,,11355.728,,,0.0,1741.23,0.0,0.0,0.0,0.0,0.115,11013.345,833833.496,,301790953.5,0,1,0,0,0,0,1.469,0.237,4.356,4.495,0.0,39.447,0.0,0.0,1.0,0.0,34.0,34.0
1988,AFG,4,IRL,372,,192.762,,,0.0,6052.054,0.0,0.0,0.0,0.0,0.0,11013.345,3524.949,,37735178.24,0,1,0,0,0,1,1.469,0.28,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,154.0
1988,AFG,4,ISL,352,,17.156,,,0.0,6564.804,0.0,0.0,0.0,0.0,0.0,11013.345,249.74,,6176445.952,0,1,0,0,0,0,1.469,0.557,4.356,9.086,0.0,0.0,0.0,1.0,1.0,0.0,34.0,154.0
1988,AFG,4,ITA,380,,5635.758,,,0.0,4878.286,0.0,0.0,0.0,0.0,0.001,11013.345,56629.288,,888991449.1,0,1,0,0,0,1,1.469,0.755,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,39.0
1988,AFG,4,JOR,400,,1226.952,,,0.0,3009.075,0.0,0.0,0.0,0.0,0.923,11013.345,2948.0,,6277331.456,0,0,0,0,0,0,1.469,1.648,4.356,15.332,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1988,AFG,4,JPN,392,,2235.007,,,0.0,6169.582,0.0,0.0,0.0,0.0,0.0,11013.345,122612.999,,3015393673.0,0,1,0,0,0,0,1.469,0.463,4.356,0.0,0.0,0.006,0.0,1.0,1.0,0.0,34.0,30.0
1988,AFG,4,KOR,410,,125.412,,,0.0,5275.912,0.0,0.0,0.0,0.0,0.0,11013.345,42031.246,,202308370.4,0,1,0,0,0,0,1.469,0.747,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,30.0
1988,AFG,4,KWT,414,,487.154,,,0.0,2001.407,0.0,0.0,0.0,0.0,0.944,11013.345,2007.415,,20690321.41,0,1,0,0,0,0,1.469,0.271,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1988,AFG,4,LKA,144,,4.624,,,0.0,3277.398,0.0,0.0,0.0,0.0,0.071,11013.345,16599.001,,6978371.584,0,1,0,0,0,0,1.469,0.446,4.356,0.0,0.0,100.0,0.0,1.0,1.0,0.0,34.0,34.0
1988,AFG,4,MEX,484,,497.028,,,0.0,13588.666,0.0,0.0,0.0,0.0,0.0,11013.345,82635.33,,183144284.2,0,1,0,0,0,0,1.469,0.825,4.356,1.704,0.0,27.928,0.0,0.0,1.0,0.0,34.0,13.0
1988,AFG,4,MYS,458,,106.203,,,0.0,5078.32,0.0,0.0,0.0,0.0,0.491,11013.345,17202.032,,35271880.7,0,1,0,0,0,0,1.469,0.374,4.356,0.0,0.0,100.0,0.0,0.0,1.0,0.0,34.0,35.0
1988,AFG,4,NLD,528,,8337.111,,,0.0,5264.187,0.0,0.0,0.0,0.0,0.01,11013.345,14760.094,,257556021.2,0,1,0,0,0,1,1.469,0.042,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1988,AFG,4,NOR,578,,603.783,,,0.0,5018.427,0.0,0.0,0.0,0.0,0.001,11013.345,4209.488,,100057079.8,0,1,0,0,0,0,1.469,1.245,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
1988,AFG,4,NZL,554,,78.809,,,0.0,13647.263,0.0,0.0,0.0,0.0,0.0,11013.345,3283.4,,45112397.82,0,1,0,0,0,0,1.469,0.451,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,53.0
1988,AFG,4,PAK,586,,12511.713,,,1.0,805.972,0.0,0.0,0.0,0.0,0.961,11013.345,104583.473,,38472740.86,0,1,0,0,0,0,1.469,0.341,4.356,11.184,0.0,0.0,0.0,0.0,1.0,0.0,34.0,34.0
1988,AFG,4,PHL,608,,11.163,,,0.0,5863.216,0.0,0.0,0.0,0.0,0.043,11013.345,58867.229,,37885485.06,0,1,0,0,0,0,1.469,0.574,4.356,0.0,0.0,98.973,0.0,1.0,1.0,0.0,34.0,35.0
1988,AFG,4,PRT,620,,3.453,,,0.0,6694.289,0.0,0.0,0.0,0.0,0.0,11013.345,10019.61,,56352796.67,0,1,0,0,0,1,1.469,0.967,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,39.0
1988,AFG,4,QAT,634,,26.6,,,0.0,1926.807,1.0,1.0,0.0,0.0,0.918,11013.345,445.197,,6038187.008,0,0,0,0,0,0,1.469,0.156,4.356,1.782,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1988,AFG,4,SAU,682,,3270.208,,,0.0,2702.498,0.0,0.0,0.0,0.0,0.981,11013.345,15107.785,,88256077.82,0,0,0,0,0,0,1.469,0.688,4.356,37.258,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1988,AFG,4,SGP,702,,653.135,,,0.0,5248.137,0.0,0.0,0.0,0.0,0.173,11013.345,2846.1,,26515374.08,0,1,0,0,0,0,1.469,0.004,4.356,0.0,0.0,100.0,0.0,0.0,1.0,0.0,34.0,35.0
1988,AFG,4,SWE,752,,1728.453,,,0.0,4644.212,0.0,0.0,0.0,0.0,0.001,11013.345,8436.489,,204068257.8,0,1,0,0,0,1,1.469,0.343,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
1988,AFG,4,TGO,768,,1.685,,,0.0,7463.658,0.0,0.0,0.0,0.0,0.169,11013.345,3579.803,,1378847.36,0,1,0,0,0,0,1.469,0.247,4.356,0.0,0.0,100.0,0.0,0.0,1.0,0.0,34.0,11.0
1988,AFG,4,THA,764,,19.715,,,0.0,4011.003,0.0,0.0,0.0,0.0,0.039,11013.345,54956.738,,61667254.27,0,1,0,0,0,0,1.469,0.189,4.356,0.0,0.0,99.546,0.0,0.0,1.0,0.0,34.0,35.0
1988,AFG,4,TTO,780,,3.072,,,0.0,12721.012,0.0,0.0,0.0,0.0,0.065,11013.345,1204.89,,4496806.4,0,1,0,0,0,0,1.469,0.521,4.356,0.0,0.0,100.0,0.0,1.0,1.0,0.0,34.0,29.0
1988,AFG,4,TUN,788,,135.077,,,0.0,5183.574,0.0,0.0,0.0,0.0,0.987,11013.345,7857.619,,10096292.86,0,0,0,0,0,0,1.469,0.585,4.356,20.664,0.0,0.0,0.0,0.0,1.0,0.0,34.0,15.0
1988,AFG,4,TUR,792,,63.244,,,0.0,3249.258,0.0,0.0,0.0,0.0,0.985,11013.345,52125.595,,90852810.75,0,1,0,0,0,0,1.469,1.192,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1988,AFG,4,USA,840,,4907.528,,,0.0,11626.579,0.0,0.0,0.0,0.0,0.008,11013.345,244498.993,,5252599775.0,0,1,0,0,0,0,1.469,0.333,4.356,0.278,0.0,0.358,0.0,0.0,1.0,0.0,34.0,21.0
1988,AFG,4,YUG,890,,115.689,,,0.0,4168.198,0.0,0.0,0.0,0.0,0.189,11013.345,13919.613,,101800001.5,0,1,0,0,0,0,1.469,0.839372224,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,39.0
1988,AGO,24,AUT,40,,1103.729,1000.0,1102.313,0.0,6432.058,0.0,0.0,0.0,0.0,0.623,9798.055,7585.317,7975234.048,133018181.6,0,1,0,0,0,1,0.714,1.152,0.425,0.0,44.346,0.0,0.0,0.0,0.0,1.0,17.0,155.0
1988,AGO,24,BEL,56,,216674.641,,,0.0,6817.662,0.0,0.0,0.0,0.0,0.619,9798.055,9901.664,7975234.048,162917253.1,0,1,0,0,0,1,0.714,0.261,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1988,AGO,24,BEN,204,,,2.06,2.266,0.0,2340.251,0.0,0.0,0.0,0.0,0.133,9798.055,4685.375,7975234.048,1620246.144,0,1,0,0,0,0,0.714,0.099,0.425,0.0,44.346,97.489,0.0,0.0,0.0,0.0,17.0,11.0
1988,AGO,24,BHS,44,,4196.042,,,0.0,10610.825,0.0,0.0,0.0,0.0,0.269,9798.055,247.585,7975234.048,2817900.032,0,0,0,0,0,0,0.714,0.1,0.425,0.0,44.346,100.0,0.0,1.0,0.0,0.0,17.0,29.0
1988,AGO,24,BRA,76,,236884.219,208909.094,252780.0,0.0,6440.572,1.0,1.0,0.0,0.0,0.611,9798.055,144452.621,7975234.048,330397384.7,0,1,0,0,0,0,0.714,0.25,0.425,0.0,44.346,88.567,0.0,0.0,0.0,0.0,17.0,5.0
1988,AGO,24,CAN,124,,67784.383,59181.82,73974.883,0.0,11627.293,0.0,0.0,0.0,0.0,0.379,9798.055,26895.0,7975234.048,506017710.1,0,1,0,0,0,0,0.714,0.37,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,21.0
1988,AGO,24,CHE,756,,2737.145,2454.545,2700.0,0.0,6356.838,0.0,0.0,0.0,0.0,0.448,9798.055,6593.386,7975234.048,208774021.1,0,1,0,0,0,0,0.714,1.45,0.425,0.0,44.346,0.0,0.0,0.0,0.0,1.0,17.0,155.0
1988,AGO,24,CHL,152,,3.275,,,0.0,8947.972,0.0,0.0,0.0,0.0,0.568,9798.055,12757.095,7975234.048,24640913.41,0,1,0,0,0,0,0.714,0.677,0.425,15.489,44.346,0.0,0.0,0.0,0.0,0.0,17.0,5.0
1988,AGO,24,CMR,120,,,27.47,30.217,0.0,1787.591,0.0,0.0,0.0,0.0,0.276,9798.055,11370.394,7975234.048,12493286.4,0,1,0,0,0,0,0.714,0.545,0.425,0.0,44.346,94.12,0.0,0.0,0.0,0.0,17.0,17.0
1988,AGO,24,COG,178,,,117.205,128.925,0.0,681.591,0.0,1.0,0.0,0.0,0.42,9798.055,2258.785,7975234.048,2212536.32,0,1,0,0,0,0,0.714,0.411,0.425,0.0,44.346,100.0,0.0,0.0,0.0,0.0,17.0,17.0
1988,AGO,24,CPV,132,,,17.66,19.426,0.0,5054.01,1.0,1.0,1.0,0.0,0.665,9798.055,342.157,7975234.048,264308.144,0,0,0,0,0,0,0.714,1.399,0.425,0.0,44.346,0.0,0.0,1.0,0.0,0.0,17.0,11.0
1988,AGO,24,CRI,188,,,1.931,2.125,0.0,11066.579,0.0,0.0,0.0,0.0,0.633,9798.055,2924.348,7975234.048,6063759.36,0,0,0,0,0,0,0.714,1.044,0.425,0.0,44.346,94.017,0.0,0.0,0.0,0.0,17.0,13.0
1988,AGO,24,DDR,278,,24569.35,21192.729,23312.0,,6825.559,0.0,0.0,0.0,0.0,0.332,9798.055,,7975234.048,151299997.7,0,0,0,0,0,0,0.714,0.405,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1988,AGO,24,DEU,280,,252753.984,229727.281,252700.0,0.0,6825.559,0.0,0.0,0.0,0.0,0.332,9798.055,78144.623,7975234.048,1165000049.0,0,1,0,0,0,1,0.714,0.405,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1988,AGO,24,DNK,208,,3.456,,,0.0,7308.257,0.0,0.0,0.0,0.0,0.193,9798.055,5129.516,7975234.048,115111919.6,0,1,0,0,0,1,0.714,0.191,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,154.0
