year,iso3_o,iso3num_o,iso3_d,iso3num_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_imf_o,tradeflow_imf_d,contig,distw,comlang_off,comlang_ethno,comcol,col45,comrelig,pop_o,pop_d,gdp_o,gdp_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rugged_popw_o,rugged_popw_d,desert_o,desert_d,tropical_o,tropical_d,island_o,island_d,landlocked_o,landlocked_d,geoscheme_o,geoscheme_d
1950,AGO,24,CHE,756,,,800.0,1400.0,0.0,6356.838,0,0,0,0,0.448,4117.617,4694.0,,4626999.808,0,0,0,0,0,0,0.714,1.45,0.425,0.0,44.346,0.0,0.0,0.0,0.0,1.0,17.0,155.0
1950,AGO,24,COD,180,,,1600.0,2300.0,1.0,1026.17,0,0,0,0,0.39,4117.617,13568.762,,,0,0,0,0,0,0,0.714,0.531,0.425,0.0,44.346,94.866,0.0,0.0,0.0,0.0,17.0,17.0
1950,AGO,24,DEU,280,,,5400.0,8000.0,0.0,6825.559,0,0,0,0,0.332,4117.617,68374.573,,,0,0,0,0,0,1,0.714,0.405,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1950,AGO,24,DNK,208,,,900.0,,0.0,7308.257,0,0,0,0,0.193,4117.617,4271.0,,3112999.936,0,1,0,0,0,1,0.714,0.191,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,154.0
1950,AGO,24,DZA,12,,,200.0,,0.0,5223.227,0,0,0,0,0.003,4117.617,8892.717,,,0,0,0,0,0,0,0.714,1.368,0.425,23.277,44.346,0.0,0.0,0.0,0.0,0.0,17.0,15.0
1950,AGO,24,ESP,724,,,800.0,600.0,0.0,5815.769,0,0,0,0,0.666,4117.617,28062.963,,7160999.936,0,0,0,0,0,1,0.714,0.81,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,39.0
1950,AGO,24,FRA,250,,,4400.0,,0.0,6384.804,0,0,0,0,0.53,4117.617,42518.002,,28807999.49,0,1,0,0,0,1,0.714,0.496,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1950,AGO,24,GBR,826,,,8200.0,400.0,0.0,7092.603,0,0,0,0,0.122,4117.617,50126.999,,37339000.83,0,1,0,0,0,0,0.714,0.21,0.425,0.0,44.346,0.0,0.0,1.0,0.0,0.0,17.0,154.0
1950,AGO,24,GRC,300,,,100.0,,0.0,5457.884,0,0,0,0,0.003,4117.617,7566.028,,2200000.0,0,1,0,0,0,1,0.714,1.295,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,39.0
1950,AGO,24,IND,356,,,1000.0,,0.0,7771.995,0,0,0,0,0.011,4117.617,359000.0,,19986999.3,0,1,0,0,0,0,0.714,0.237,0.425,4.495,44.346,39.447,0.0,0.0,0.0,0.0,17.0,34.0
1950,AGO,24,ISR,376,,,200.0,,0.0,5173.667,0,0,0,0,0.007,4117.617,1286.131,,1305550.08,0,0,0,0,0,0,0.714,1.002,0.425,0.709,44.346,0.0,0.0,0.0,0.0,0.0,17.0,145.0
1950,AGO,24,ITA,380,,,700.0,,0.0,5850.538,0,0,0,0,0.572,4117.617,47105.0,,14968999.94,0,1,0,0,0,1,0.714,0.755,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,39.0
1950,AGO,24,MOZ,508,,,1000.0,600.0,0.0,2664.913,1,1,1,0,0.229,4117.617,6250.443,,,0,0,0,0,0,0,0.714,0.438,0.425,0.0,44.346,87.365,0.0,0.0,0.0,0.0,17.0,14.0
