year,iso3_o,iso3num_o,iso3_d,iso3num_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_imf_o,tradeflow_imf_d,contig,distw,comlang_off,comlang_ethno,comcol,col45,comrelig,pop_o,pop_d,gdp_o,gdp_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rugged_popw_o,rugged_popw_d,desert_o,desert_d,tropical_o,tropical_d,island_o,island_d,landlocked_o,landlocked_d,geoscheme_o,geoscheme_d
1995,AFG,4,AND,20,,11.06,,,0.0,5712.403,0.0,0.0,0.0,0.0,0.0,17586.073,63.854,,1178745.216,0,0,0,0,0,0,1.469,6.722,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,39.0
1995,AFG,4,AUS,36,,41.639,,,0.0,11086.141,0.0,0.0,0.0,0.0,0.002,17586.073,18072.001,,368022716.4,0,1,0,1,0,0,1.469,0.183,4.356,10.889,0.0,14.68,0.0,1.0,1.0,0.0,34.0,53.0
1995,AFG,4,AUT,40,,421.421,,,0.0,4567.302,0.0,0.0,0.0,0.0,0.006,17586.073,7948.278,,240457629.7,0,1,0,1,0,1,1.469,1.152,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1995,AFG,4,BEL,56,,17093.855,,,0.0,5331.892,0.0,0.0,0.0,0.0,0.011,17586.073,10136.811,,289122615.3,0,1,0,1,0,1,1.469,0.261,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1995,AFG,4,BFA,854,,6.046,,,0.0,7464.21,0.0,0.0,0.0,0.0,0.427,17586.073,10089.876,,2379517.952,0,1,0,1,0,0,1.469,0.214,4.356,0.0,0.0,49.82,0.0,0.0,1.0,1.0,34.0,11.0
1995,AFG,4,BHR,48,,6.831,,,0.0,1940.47,0.0,0.0,0.0,0.0,0.943,17586.073,563.73,,5849467.904,0,1,0,1,0,0,1.469,0.163,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,145.0
1995,AFG,4,BOL,68,,3.135,,,0.0,15100.649,0.0,0.0,0.0,0.0,0.0,17586.073,7635.362,,6715164.672,0,1,0,1,0,0,1.469,0.911,4.356,0.0,0.0,64.878,0.0,0.0,1.0,1.0,34.0,5.0
1995,AFG,4,BRB,52,,7.322,,,0.0,12371.207,0.0,0.0,0.0,0.0,0.002,17586.073,263.165,,2261969.664,0,1,0,1,0,0,1.469,0.695,4.356,0.0,0.0,100.0,0.0,1.0,1.0,0.0,34.0,29.0
1995,AFG,4,CAF,140,,173.95,,,0.0,6083.534,0.0,0.0,0.0,0.0,0.032,17586.073,3275.695,,1115389.696,0,1,0,1,0,0,1.469,0.257,4.356,0.0,0.0,97.382,0.0,0.0,1.0,1.0,34.0,17.0
1995,AFG,4,CAN,124,,308.089,,,0.0,10516.293,0.0,0.0,0.0,0.0,0.006,17586.073,29354.0,,602021298.2,0,1,0,1,0,0,1.469,0.37,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,21.0
