year,iso3_o,iso3num_o,iso3_d,iso3num_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_imf_o,tradeflow_imf_d,contig,distw,comlang_off,comlang_ethno,comcol,col45,comrelig,pop_o,pop_d,gdp_o,gdp_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rugged_popw_o,rugged_popw_d,desert_o,desert_d,tropical_o,tropical_d,island_o,island_d,landlocked_o,landlocked_d,geoscheme_o,geoscheme_d
1963,AFG,4.0,AUS,36.0,,7.536,,,0.0,11086.141,0.0,0.0,0.0,0.0,0.002,9339.507,10950.0,751111.168,21500727.3,0,1,0,0,0,0,1.469,0.183,4.356,10.889,0.0,14.68,0.0,1.0,1.0,0.0,34.0,53.0
1963,AFG,4.0,AUT,40.0,74.654,1011.305,,,0.0,4567.302,0.0,0.0,0.0,0.0,0.006,9339.507,7175.811,751111.168,8374175.232,0,1,0,0,0,1,1.469,1.152,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1963,AFG,4.0,BEL,56.0,103.93,11.178,,,0.0,5331.892,0.0,0.0,0.0,0.0,0.011,9339.507,9289.77,751111.168,14260017.15,0,1,0,0,0,1,1.469,0.261,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1963,AFG,4.0,CAN,124.0,4.172,,,,0.0,10516.293,0.0,0.0,0.0,0.0,0.006,9339.507,18964.001,751111.168,44657168.38,0,1,0,0,0,0,1.469,0.37,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,21.0
1963,AFG,4.0,CHE,756.0,2684.317,1997.511,,,0.0,5136.085,0.0,0.0,0.0,0.0,0.003,9339.507,5694.247,751111.168,13063644.16,0,0,0,0,0,0,1.469,1.45,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1963,AFG,4.0,CHN,156.0,116.258,,,,1.0,4434.382,0.0,0.0,0.0,0.0,0.024,9339.507,682335.022,751111.168,50097303.55,0,0,0,0,0,0,1.469,0.708,4.356,5.77,0.0,0.301,0.0,0.0,1.0,0.0,34.0,30.0
1963,AFG,4.0,CSK,200.0,5763.89,,,,,4543.171,0.0,0.0,0.0,0.0,,9339.507,13952.702,751111.168,14832000.0,0,1,0,0,0,0,1.469,0.614037951,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,151.0
1963,AFG,4.0,DEU,280.0,2790.946,17784.0,,,0.0,4945.52,0.0,0.0,0.0,0.0,0.0,9339.507,74714.355,751111.168,95860998.14,0,1,0,0,0,1,1.469,0.405,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1963,AFG,4.0,DNK,208.0,82.835,211.562,,,0.0,4854.474,0.0,0.0,0.0,0.0,0.002,9339.507,4684.483,751111.168,8316692.48,0,1,0,0,0,1,1.469,0.191,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
1963,AFG,4.0,FRA,250.0,,1513.044,,,0.0,5500.665,0.0,0.0,0.0,0.0,0.03,9339.507,48697.014,751111.168,85551112.19,0,1,0,0,0,1,1.469,0.496,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1963,AFG,4.0,GBR,826.0,9449.954,14052.651,,,0.0,5694.557,0.0,0.0,0.0,0.0,0.014,9339.507,53650.002,751111.168,85443764.22,0,1,0,0,0,0,1.469,0.21,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,154.0
1963,AFG,4.0,IND,356.0,9068.487,14607.182,,,0.0,1741.23,0.0,0.0,0.0,0.0,0.115,9339.507,477615.997,751111.168,49271095.3,0,1,0,0,0,0,1.469,0.237,4.356,4.495,0.0,39.447,0.0,0.0,1.0,0.0,34.0,34.0
1963,AFG,4.0,IRL,372.0,,4.899,,,0.0,6052.054,0.0,0.0,0.0,0.0,0.0,9339.507,2852.65,751111.168,2430843.648,0,0,0,0,0,1,1.469,0.28,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,154.0
1963,AFG,4.0,IRN,364.0,114.927,229.862,,,1.0,1553.816,1.0,1.0,0.0,0.0,0.972,9339.507,23742.325,751111.168,4928628.224,0,0,0,0,0,0,1.469,0.929,4.356,0.543,0.0,0.0,0.0,0.0,1.0,0.0,34.0,34.0
1963,AFG,4.0,IRQ,368.0,,4.62,,,0.0,2173.033,0.0,0.0,0.0,0.0,0.951,9339.507,7888.914,751111.168,1978199.424,0,0,0,0,0,0,1.469,0.36,4.356,0.01,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1963,AFG,4.0,ITA,380.0,308.908,248.41,,,0.0,4878.286,0.0,0.0,0.0,0.0,0.001,9339.507,51251.999,751111.168,57710743.55,0,1,0,0,0,1,1.469,0.755,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,39.0
1963,AFG,4.0,JAM,388.0,,2.735,,,0.0,13097.575,0.0,0.0,0.0,0.0,0.001,9339.507,1707.019,751111.168,826706.688,0,1,0,0,0,0,1.469,0.934,4.356,0.0,0.0,100.0,0.0,1.0,1.0,0.0,34.0,29.0
1963,AFG,4.0,JPN,392.0,43.954,72.148,,,0.0,6169.582,0.0,0.0,0.0,0.0,0.0,9339.507,96811.996,751111.168,69498134.53,0,1,0,0,0,0,1.469,0.463,4.356,0.0,0.0,0.006,0.0,1.0,1.0,0.0,34.0,30.0
1963,AFG,4.0,LBN,422.0,317.925,,,,0.0,2992.419,0.0,0.0,0.0,0.0,0.371,9339.507,1984.982,751111.168,944349.952,0,0,0,0,0,0,1.469,2.17,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1963,AFG,4.0,NLD,528.0,591.526,243.067,,,0.0,5264.187,0.0,0.0,0.0,0.0,0.01,9339.507,11965.966,751111.168,15891240.96,0,1,0,0,0,1,1.469,0.042,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1963,AFG,4.0,NOR,578.0,,15.503,,,0.0,5018.427,0.0,0.0,0.0,0.0,0.001,9339.507,3666.537,751111.168,6510239.744,0,1,0,0,0,0,1.469,1.245,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
1963,AFG,4.0,PAK,586.0,3915.867,7746.199,,,1.0,805.972,0.0,0.0,0.0,0.0,0.961,9339.507,103018.593,751111.168,9859987.456,0,1,0,0,0,0,1.469,0.341,4.356,11.184,0.0,0.0,0.0,0.0,1.0,0.0,34.0,34.0
1963,AFG,4.0,POL,616.0,1027.503,,,,0.0,4291.678,0.0,0.0,0.0,0.0,0.0,9339.507,30712.0,751111.168,23668000.77,0,0,0,0,0,1,1.469,0.259,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,151.0
1963,AFG,4.0,SUN,810.0,21268.48,,,,,3061.364,0.0,0.0,0.0,0.0,,9339.507,222920.425,751111.168,231550992.4,0,0,0,0,0,0,1.469,0.594377548,4.356,2.063381272,0.0,0.0,0.0,0.0,1.0,0.0,34.0,151.0
1963,AFG,4.0,SWE,752.0,25.741,548.946,,,0.0,4644.212,0.0,0.0,0.0,0.0,0.001,9339.507,7604.328,751111.168,18954131.46,0,1,0,0,0,1,1.469,0.343,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
1963,AFG,4.0,SYR,760.0,16.193,,,,0.0,2832.413,0.0,0.0,0.0,0.0,0.89,9339.507,5057.825,751111.168,1200447.36,0,0,0,0,0,0,1.469,0.741,4.356,3.445,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1963,AFG,4.0,USA,840.0,11160.728,15746.858,,,0.0,11626.579,0.0,0.0,0.0,0.0,0.008,9339.507,189242.004,751111.168,638600020.0,0,1,0,0,0,0,1.469,0.333,4.356,0.278,0.0,0.358,0.0,0.0,1.0,0.0,34.0,21.0
1963,AGO,24.0,ARG,32.0,,34.699,,,0.0,7977.916,0.0,0.0,0.0,0.0,0.635,5245.015,21630.854,,18272122.88,0,0,0,0,0,0,0.714,0.22,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,5.0
1963,AGO,24.0,AUS,36.0,,5.838,,,0.0,12954.905,0.0,0.0,0.0,0.0,0.25,5245.015,10950.0,,21500727.3,0,1,0,0,0,0,0.714,0.183,0.425,10.889,44.346,14.68,0.0,1.0,0.0,0.0,17.0,53.0
1963,AGO,24.0,AUT,40.0,,1788.801,800.0,1800.0,0.0,6432.058,0.0,0.0,0.0,0.0,0.623,5245.015,7175.811,,8374175.232,0,1,0,0,0,1,0.714,1.152,0.425,0.0,44.346,0.0,0.0,0.0,0.0,1.0,17.0,155.0
1963,AGO,24.0,BEL,56.0,,3060.411,,,0.0,6817.662,0.0,0.0,0.0,0.0,0.619,5245.015,9289.77,,14260017.15,0,1,0,0,0,1,0.714,0.261,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1963,AGO,24.0,CAF,140.0,,48.068,,,0.0,1745.579,0.0,0.0,0.0,0.0,0.326,5245.015,1585.765,,129379.12,0,1,0,0,0,0,0.714,0.257,0.425,0.0,44.346,97.382,0.0,0.0,0.0,1.0,17.0,17.0
1963,AGO,24.0,CAN,124.0,,675.86,600.0,700.0,0.0,11627.293,0.0,0.0,0.0,0.0,0.379,5245.015,18964.001,,44657168.38,0,1,0,0,0,0,0.714,0.37,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,21.0
1963,AGO,24.0,CHE,756.0,,1476.364,900.0,1400.0,0.0,6356.838,0.0,0.0,0.0,0.0,0.448,5245.015,5694.247,,13063644.16,0,0,0,0,0,0,0.714,1.45,0.425,0.0,44.346,0.0,0.0,0.0,0.0,1.0,17.0,155.0
1963,AGO,24.0,CIV,384.0,,232.579,200.0,,0.0,2712.49,0.0,0.0,0.0,0.0,0.136,5245.015,3889.859,,761047.168,0,1,0,0,0,0,0.714,0.159,0.425,0.0,44.346,100.0,0.0,0.0,0.0,0.0,17.0,11.0
1963,AGO,24.0,COD,180.0,,,3700.0,4100.0,1.0,1026.17,0.0,0.0,0.0,0.0,0.39,5245.015,16461.914,,6213185.536,0,0,0,0,0,0,0.714,0.531,0.425,0.0,44.346,94.866,0.0,0.0,0.0,0.0,17.0,17.0
1963,AGO,24.0,COG,178.0,,665.092,,700.0,0.0,681.591,0.0,1.0,0.0,0.0,0.42,5245.015,1096.468,,172233.424,0,1,0,0,0,0,0.714,0.411,0.425,0.0,44.346,100.0,0.0,0.0,0.0,0.0,17.0,17.0
1963,AGO,24.0,CPV,132.0,,,900.0,,0.0,5054.01,1.0,1.0,1.0,0.0,0.665,5245.015,228.818,,,0,0,0,0,0,0,0.714,1.399,0.425,0.0,44.346,0.0,0.0,1.0,0.0,0.0,17.0,11.0
1963,AGO,24.0,CSK,200.0,,,100.0,,,6653.98,0.0,0.0,0.0,0.0,,5245.015,13952.702,,14832000.0,0,1,0,0,0,0,0.714,0.614037951,0.425,0.0,44.346,0.0,0.0,0.0,0.0,1.0,17.0,151.0
1963,AGO,24.0,DEU,280.0,,15160.0,10700.0,15000.0,0.0,6825.559,0.0,0.0,0.0,0.0,0.332,5245.015,74714.355,,95860998.14,0,1,0,0,0,1,0.714,0.405,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1963,AGO,24.0,DNK,208.0,,652.146,400.0,,0.0,7308.257,0.0,0.0,0.0,0.0,0.193,5245.015,4684.483,,8316692.48,0,1,0,0,0,1,0.714,0.191,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,154.0
1963,AGO,24.0,ESP,724.0,,4135.686,3800.0,4100.0,0.0,5815.769,0.0,0.0,0.0,0.0,0.666,5245.015,31296.652,,19074914.3,0,1,0,0,0,1,0.714,0.81,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,39.0
1963,AGO,24.0,FIN,246.0,,934.895,500.0,900.0,0.0,7962.544,0.0,0.0,0.0,0.0,0.185,5245.015,4523.309,,6885920.256,0,1,0,0,0,1,0.714,0.268,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,154.0
1963,AGO,24.0,FRA,250.0,,3290.006,2600.0,3300.0,0.0,6384.804,0.0,0.0,0.0,0.0,0.53,5245.015,48697.014,,85551112.19,0,1,0,0,0,1,0.714,0.496,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1963,AGO,24.0,GAB,266.0,,47.516,,,0.0,1179.842,0.0,0.0,0.0,0.0,0.485,5245.015,515.762,,154480.24,0,1,0,0,0,0,0.714,0.582,0.425,0.0,44.346,100.0,0.0,0.0,0.0,0.0,17.0,17.0
1963,AGO,24.0,GBR,826.0,,1185.165,27800.0,1200.0,0.0,7092.603,0.0,0.0,0.0,0.0,0.122,5245.015,53650.002,,85443764.22,0,1,0,0,0,0,0.714,0.21,0.425,0.0,44.346,0.0,0.0,1.0,0.0,0.0,17.0,154.0
1963,AGO,24.0,GIB,292.0,,,200.0,,0.0,5496.657,0.0,0.0,0.0,0.0,,5245.015,25.018,,,0,0,0,0,0,0,0.714,5.542,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,39.0
1963,AGO,24.0,GNB,624.0,,,200.0,,0.0,4045.287,1.0,0.0,1.0,0.0,0.071,5245.015,652.18,,,0,0,0,0,0,0,0.714,0.534,0.425,0.0,44.346,100.0,0.0,0.0,0.0,0.0,17.0,11.0
1963,AGO,24.0,GRC,300.0,,648.208,400.0,700.0,0.0,5457.884,0.0,0.0,0.0,0.0,0.003,5245.015,8479.625,,5949477.888,0,1,0,0,0,1,0.714,1.295,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,39.0
1963,AGO,24.0,IRL,372.0,,5.499,,,0.0,7275.03,0.0,0.0,0.0,0.0,0.657,5245.015,2852.65,,2430843.648,0,0,0,0,0,1,0.714,0.28,0.425,0.0,44.346,0.0,0.0,1.0,0.0,0.0,17.0,154.0
1963,AGO,24.0,IRQ,368.0,,72.423,100.0,,0.0,5831.624,0.0,0.0,0.0,0.0,0.012,5245.015,7888.914,,1978199.424,0,0,0,0,0,0,0.714,0.36,0.425,0.01,44.346,0.0,0.0,0.0,0.0,0.0,17.0,145.0
1963,AGO,24.0,ISR,376.0,,14.296,,,0.0,5173.667,0.0,0.0,0.0,0.0,0.007,5245.015,2379.0,,2992171.008,0,1,0,0,0,0,0.714,1.002,0.425,0.709,44.346,0.0,0.0,0.0,0.0,0.0,17.0,145.0
1963,AGO,24.0,ITA,380.0,,3575.11,3000.0,3600.0,0.0,5850.538,0.0,0.0,0.0,0.0,0.572,5245.015,51251.999,,57710743.55,0,1,0,0,0,1,0.714,0.755,0.425,0.0,44.346,0.0,0.0,0.0,0.0,0.0,17.0,39.0
1963,AGO,24.0,JPN,392.0,,1372.089,1000.0,1400.0,0.0,13676.424,0.0,0.0,0.0,0.0,0.006,5245.015,96811.996,,69498134.53,0,1,0,0,0,0,0.714,0.463,0.425,0.0,44.346,0.006,0.0,1.0,0.0,0.0,17.0,30.0
1963,AGO,24.0,LBR,430.0,,4.0,,,0.0,3228.089,0.0,0.0,0.0,0.0,0.05,5245.015,1196.588,,200229.616,0,0,0,0,0,0,0.714,0.259,0.425,0.0,44.346,100.0,0.0,0.0,0.0,0.0,17.0,11.0
1963,AGO,24.0,LKA,144.0,,,300.0,,0.0,7604.338,0.0,0.0,0.0,0.0,0.048,5245.015,10582.0,,1241387.776,0,1,0,0,0,0,0.714,0.446,0.425,0.0,44.346,100.0,0.0,1.0,0.0,0.0,17.0,34.0
