year,iso3_o,iso3num_o,iso3_d,iso3num_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_imf_o,tradeflow_imf_d,contig,distw,comlang_off,comlang_ethno,comcol,col45,comrelig,pop_o,pop_d,gdp_o,gdp_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rugged_popw_o,rugged_popw_d,desert_o,desert_d,tropical_o,tropical_d,island_o,island_d,landlocked_o,landlocked_d,geoscheme_o,geoscheme_d
1962,AFG,4.0,AUS,36.0,3.996,,,,0.0,11086.141,0.0,0.0,0.0,0.0,0.002,9141.783,10742.0,546666.688,19886884.86,0,1,0,0,0,0,1.469,0.183,4.356,10.889,0.0,14.68,0.0,1.0,1.0,0.0,34.0,53.0
1962,AFG,4.0,AUT,40.0,60.214,,,,0.0,4567.302,0.0,0.0,0.0,0.0,0.006,9141.783,7129.864,546666.688,7756110.336,0,1,0,0,0,1,1.469,1.152,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1962,AFG,4.0,BEL,56.0,215.803,19.179,,,0.0,5331.892,0.0,0.0,0.0,0.0,0.011,9141.783,9220.578,546666.688,13264015.36,0,1,0,0,0,1,1.469,0.261,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1962,AFG,4.0,BGR,100.0,34.163,,,,0.0,3819.043,0.0,0.0,0.0,0.0,0.105,9141.783,8012.946,546666.688,3183949.824,0,0,0,0,0,1,1.469,0.711,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,151.0
1962,AFG,4.0,CHE,756.0,1776.272,1838.647,,,0.0,5136.085,0.0,0.0,0.0,0.0,0.003,9141.783,5573.815,546666.688,11879983.1,0,0,0,0,0,0,1.469,1.45,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,155.0
1962,AFG,4.0,CHN,156.0,179.495,,,,1.0,4434.382,0.0,0.0,0.0,0.0,0.024,9141.783,665770.02,546666.688,46685179.9,0,0,0,0,0,0,1.469,0.708,4.356,5.77,0.0,0.301,0.0,0.0,1.0,0.0,34.0,30.0
1962,AFG,4.0,COD,180.0,,0.883,,,0.0,6738.451,0.0,0.0,0.0,0.0,0.014,9141.783,16041.246,546666.688,3779841.536,0,0,0,0,0,0,1.469,0.531,4.356,0.0,0.0,94.866,0.0,0.0,1.0,0.0,34.0,17.0
1962,AFG,4.0,CSK,200.0,2875.664,,,,,4543.171,0.0,0.0,0.0,0.0,,9141.783,13862.847,546666.688,15004000.26,0,1,0,0,0,0,1.469,0.614037951,4.356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,151.0
1962,AFG,4.0,DEU,280.0,4764.753,14003.0,,,0.0,4945.52,0.0,0.0,0.0,0.0,0.0,9141.783,74025.787,546666.688,90169999.36,0,1,0,0,0,1,1.469,0.405,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1962,AFG,4.0,DNK,208.0,67.348,254.113,,,0.0,4854.474,0.0,0.0,0.0,0.0,0.002,9141.783,4647.727,546666.688,7812967.936,0,1,0,0,0,1,1.469,0.191,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
1962,AFG,4.0,ESP,724.0,,1.679,,,0.0,6147.663,0.0,0.0,0.0,0.0,0.0,9141.783,31023.367,546666.688,16138545.15,0,0,0,0,0,1,1.469,0.81,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,39.0
1962,AFG,4.0,FRA,250.0,0.603,1064.459,,,0.0,5500.665,0.0,0.0,0.0,0.0,0.03,9141.783,47990.158,546666.688,76313780.22,0,1,0,0,0,1,1.469,0.496,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1962,AFG,4.0,GBR,826.0,8464.651,11844.401,,,0.0,5694.557,0.0,0.0,0.0,0.0,0.014,9141.783,53250.0,546666.688,80601939.97,0,1,0,0,0,0,1.469,0.21,4.356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,154.0
1962,AFG,4.0,IND,356.0,8981.57,7376.212,,,0.0,1741.23,0.0,0.0,0.0,0.0,0.115,9141.783,467962.158,546666.688,42900865.02,0,1,0,0,0,0,1.469,0.237,4.356,4.495,0.0,39.447,0.0,0.0,1.0,0.0,34.0,34.0
1962,AFG,4.0,IRN,364.0,190.509,,,,1.0,1553.816,1.0,1.0,0.0,0.0,0.972,9141.783,23130.085,546666.688,4693566.464,0,0,0,0,0,0,1.469,0.929,4.356,0.543,0.0,0.0,0.0,0.0,1.0,0.0,34.0,34.0
1962,AFG,4.0,IRQ,368.0,3.764,,,,0.0,2173.033,0.0,0.0,0.0,0.0,0.951,9141.783,7674.22,546666.688,1954399.36,0,0,0,0,0,0,1.469,0.36,4.356,0.01,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1962,AFG,4.0,ITA,380.0,247.249,239.03,,,0.0,4878.286,0.0,0.0,0.0,0.0,0.001,9141.783,50879.452,546666.688,50383892.48,0,1,0,0,0,1,1.469,0.755,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,39.0
1962,AFG,4.0,JPN,392.0,10.663,5.073,,,0.0,6169.582,0.0,0.0,0.0,0.0,0.0,9141.783,95832.001,546666.688,60723019.78,0,1,0,0,0,0,1.469,0.463,4.356,0.0,0.0,0.006,0.0,1.0,1.0,0.0,34.0,30.0
1962,AFG,4.0,KEN,404.0,9.92,,,,0.0,5167.671,0.0,0.0,0.0,0.0,0.06,9141.783,8628.973,546666.688,868111.424,0,0,0,0,0,0,1.469,0.559,4.356,11.629,0.0,51.028,0.0,0.0,1.0,0.0,34.0,14.0
1962,AFG,4.0,LBN,422.0,990.42,,,,0.0,2992.419,0.0,0.0,0.0,0.0,0.371,9141.783,1925.276,546666.688,845789.952,0,0,0,0,0,0,1.469,2.17,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,145.0
1962,AFG,4.0,NLD,528.0,370.354,107.528,,,0.0,5264.187,0.0,0.0,0.0,0.0,0.01,9141.783,11805.689,546666.688,14647057.41,0,1,0,0,0,1,1.469,0.042,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,155.0
1962,AFG,4.0,NOR,578.0,,31.642,,,0.0,5018.427,0.0,0.0,0.0,0.0,0.001,9141.783,3638.918,546666.688,6066976.768,0,1,0,0,0,0,1.469,1.245,4.356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,154.0
