year,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,contig,dist,distw,distcap,distwces,dist_source,comlang_off,comlang_ethno,comcol,comrelig,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rta,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
1955,AGO,AUS,24,36,1,1,1,10,0,13528.195,12954.905,13284.232,12879.337,1,0,0,0,0.25,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4423.223,9277.087,,10556000.26,,1.138,2,2,,2,,,,,,9411,,128597952,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,200,
1955,AGO,AUT,24,40,1,1,1,1,0,6357.017,6432.058,6357.017,6423.484,1,0,0,0,0.623,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4423.223,6946.885,,4134000.128,,0.595,2,2,,2,,,,,,6992.614,,50028880,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,200,
1955,AGO,CAN,24,124,1,1,1,-5,0,10904.939,11627.293,10635.11,11486.643,1,0,0,0,0.379,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4423.223,16050.356,,28935000.06,,1.803,2,2,,2,,,,,,15831.001,,200261760,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,5000,
1955,AGO,CHE,24,756,1,1,1,1,0,6235.385,6356.838,6235.385,6348.073,1,0,0,0,0.448,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4423.223,4980,,6510000.128,,1.307,2,2,,2,,,,,,4902.41,,90023624,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,600,900
1955,AGO,COD,24,180,1,1,1,1,1,553.106,1026.17,553.106,790.391,1,0,0,0,0.39,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4423.223,14952.568,,,,,2,2,,,,,,,,13736.768,,34510016,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,1900,2400
1955,AGO,DEU,24,280,1,1,1,1,0,6738.352,6825.559,6830.042,6813.506,1,0,0,0,0.332,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4423.223,70195.61,,42871001.09,,0.611,2,2,,2,,,,,,70689.453,,525499552,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,8300,10000
1955,AGO,DNK,24,208,1,1,1,1,0,7179.064,7308.257,7179.064,7300.732,1,0,0,0,0.193,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,4423.223,4439,,4151000.064,,0.935,2,2,,2,,,,,,4441.237,,44521124,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,800,
1955,AGO,ESP,24,724,1,1,1,1,0,5752.252,5815.769,5752.252,5798.348,1,0,0,0,0.666,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4423.223,29318.745,,9653000.192,,0.329,2,2,,2,,,,,,29408.574,,139050016,0,0,0,0,0,1,0,0,6,,,,,,,,,,,,,600,600
1955,AGO,FIN,24,246,1,1,1,2,0,7746.235,7962.544,7746.235,7952.925,1,0,0,0,0.185,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,4423.223,4234.9,,4286000.128,,1.012,2,2,,2,,,,,,4240.47,,33812720,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,,300
1955,AGO,FRA,24,250,1,1,1,1,0,6510.322,6384.804,6510.322,6363.6,1,0,0,0,0.53,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4423.223,44217.999,,49200001.02,,1.113,2,2,,2,,,,,,44317.258,,369195904,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,3300,
1955,AGO,GBR,24,826,1,1,1,0,0,6837.594,7092.603,6837.594,7080.328,1,0,0,0,0.122,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4423.223,50945.999,,54078001.15,,1.061,2,2,,2,,,,,,50948.688,,524969184,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,13300,600
1955,AGO,GRC,24,300,1,1,1,2,0,5325.223,5457.884,5325.223,5446.659,1,0,0,0,0.003,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4423.223,7965.538,,2432999.936,,0.305,2,2,,2,,,,,,7845.042,,29854208,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,100,
1955,AGO,ISR,24,376,1,1,1,2,0,5096.148,5173.667,5096.148,5165.5,1,0,0,0,0.007,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4423.223,1772.032,,1183329.92,,0.668,2,2,,2,,,,,,1739.189,,10756136,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,200,
1955,AGO,ITA,24,380,1,1,1,1,0,5645.243,5850.538,5645.243,5827.607,1,0,0,0,0.572,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4423.223,48632.999,,24079998.98,,0.495,2,2,,2,,,,,,48558.309,,272632288,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,600,
1955,AGO,JPN,24,392,1,1,1,9,0,13861.75,13676.424,13861.75,13669.445,1,0,0,0,0.006,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4423.223,89815.063,,23896999.94,,0.266,2,2,,2,,,,,,90314.883,,322146912,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,100,
1955,AGO,LBN,24,422,1,1,1,2,0,5301.993,5380.279,5301.993,5372.414,1,0,0,0,0.251,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4423.223,1560.985,,293549.984,,0.188,2,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,100,
1955,AGO,MAR,24,504,1,1,1,1,0,5221.762,5301.951,5221.762,5290.166,1,0,0,0,0.001,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4423.223,10781.676,,,,,2,2,,,,,,,,10843.166,,14474100,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,400,
1955,AGO,MOZ,24,508,1,1,1,2,0,2794.277,2664.913,2794.277,2638.41,1,1,1,1,0.229,0,1,1,1,1,1,1,0,0,0,0,0,,,PRT,1,1,1975,1,4423.223,6781.616,,,,,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,700,800
1955,AGO,NLD,24,528,1,1,1,1,0,6856.132,6942.261,6856.132,6934.22,1,0,0,0,0.377,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4423.223,10750.842,,7941000.192,,0.739,2,2,,2,,,,,,10725.77,,105834312,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,8400,9200
1955,AGO,NOR,24,578,1,1,1,1,0,7655.045,7837.547,7655.045,7823.317,1,0,0,0,0.196,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,4423.223,3427.409,,3361999.872,,0.981,2,2,,2,,,,,,3426.237,,35270136,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,1100,
1955,AGO,PRT,24,620,1,1,1,0,0,5779.503,5956.993,5779.503,5945.699,1,1,1,0,0.649,1,1,1,1,1,1,1,0,0,1,1,1,1975,1,,0,0,,,4423.223,8692.599,,1867000.064,,0.215,2,2,,2,,,,,,8363.564,,28948976,0,0,0,0,0,1,0,0,6,,,,,,,,,,,,,22000,21900
1955,AGO,SWE,24,752,1,1,1,1,0,7599.202,7644.175,7599.202,7631.981,1,0,0,0,0.145,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,4423.223,7262,,9843000.32,,1.355,2,2,,2,,,,,,7273.326,,80988840,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,500,600
1955,AGO,USA,24,840,1,1,1,-5,0,10427.395,12153.606,10653.888,11972.144,1,0,0,0,0.292,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4423.223,165931,,399999991.8,,2.411,2,2,,2,,,,,,169601.719,,2846870528,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,22500,35000
1955,AGO,ZAF,24,710,1,1,1,2,0,2844.23,2579.672,2458.174,2538.542,1,0,0,0,0.149,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4423.223,15368.551,,5313799.68,,0.346,2,2,,2,,,,,,15435.816,,82550384,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,900,
1955,ALB,CSK,8,200,1,1,1,1,,1060.922,1037.847,1060.922,1029.981,0,0,0,0,,0,2,2,1,,1,0,1,0,0,0,0,,,,0,0,,,1392.164,13092.57,132340,11489000.45,0.095,0.878,2,2,2,2,,,,,,,,,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,,2090
1955,ALB,ITA,8,380,1,1,1,1,0,611.763,722.953,611.763,638.088,1,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,,,,0,0,,,1392.164,48632.999,132340,24079998.98,0.095,0.495,2,2,2,2,,,,,,48558.309,,272632288,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,,100
1955,ALB,SUN,8,810,1,1,1,3,,2063.678,2777.355,2063.678,2473.989,0,0,0,0,,0,2,2,1,,1,0,1,0,0,0,0,,,,0,0,,,1392.164,195612.671,132340,103016996.9,0.095,0.527,2,2,2,2,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,6100
1955,ANT,AGO,532,24,1,1,-4,1,0,9383.188,9396.203,9383.188,9390.072,1,0,0,0,0.617,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,4423.223,,,,,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,400,300
1955,ANT,ARG,532,32,1,1,-4,-3,0,5320.497,5201.84,5320.497,5165.01,1,1,0,0,0.801,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,18927.82,,9331539.968,,0.493,2,2,,2,,,,,,18936.309,,49966500,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,37200,47800
1955,ANT,AUS,532,36,1,1,-4,10,0,15308.321,15846.625,15419.19,15811.62,1,0,1,0,0.28,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,176.637,9277.087,,10556000.26,,1.138,2,2,,2,,,,,,9411,,128597952,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,4300,4620
1955,ANT,BOL,532,68,1,1,-4,-4,0,3184.275,3396.55,3494.08,3371.977,1,1,0,0,0.809,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,3074.311,,342390.016,,0.111,2,2,,2,,,,,,3187.176,,4888881,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,100,1200
1955,ANT,BRA,532,76,1,1,-4,-3,0,4649.895,4349.828,3871.581,4181.358,1,0,0,0,0.769,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,61773.548,,8070000.128,,0.131,2,2,,2,,,,,,61542.738,,110189800,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,67300,86570
1955,ANT,CAN,532,124,1,1,-4,-5,0,3651.909,4341.164,3763.787,4106.474,1,0,1,0,0.434,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,176.637,16050.356,,28935000.06,,1.803,2,2,,2,,,,,,15831.001,,200261760,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,33600,34200
1955,ANT,CHE,532,756,1,1,-4,1,0,8003.54,7899.119,8003.54,7885.606,1,0,0,0,0.5,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,176.637,4980,,6510000.128,,1.307,2,2,,2,,,,,,4902.41,,90023624,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,400,2700
1955,ANT,CHL,532,152,1,1,-4,-4,0,5078.572,5149.801,5078.572,5074.756,1,1,0,0,0.718,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,6743.269,,2596219.904,,0.385,2,2,,2,,,,,,6883.846,,33208902,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,11200,
1955,ANT,CMR,532,120,1,1,-4,1,0,8889.15,8741.228,8889.15,8732.753,1,0,1,0,0.322,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,5210.832,,,,,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,200,1700
1955,ANT,COD,532,180,1,1,-4,1,0,9491.816,9940.798,9491.816,9900.465,1,0,0,0,0.449,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,14952.568,,,,,2,2,,,,,,,,13736.768,,34510016,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,5000,4300
1955,ANT,COL,532,170,1,1,-4,-5,0,1070.535,1097.861,1070.535,993.819,1,1,0,0,0.843,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,13588.406,,5250999.808,,0.386,2,2,,2,,,,,,13988.871,,50139660,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,14600,14200
1955,ANT,CRI,532,188,1,1,-4,-6,0,1669.57,1788.483,1669.57,1758.896,1,1,0,0,0.794,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,1031.782,,370180,,0.359,2,2,,2,,,,,,1099.165,,4869052.5,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,2400,2600
1955,ANT,CUB,532,192,1,1,-4,-5,0,1881.569,1626.764,1881.569,1558.787,1,1,0,0,0.28,0,1,2,1,1,0,1,1,0,0,0,0,,,,0,0,,,176.637,6381.106,,1856000,,0.291,2,2,,2,,,,,,,,,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,24200,17270
1955,ANT,CYP,532,196,1,1,-4,2,0,10332.111,10207.943,10332.111,10198.442,1,0,0,0,0.012,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,176.637,530,,,,,2,2,,,,,,,,529.156,,2199494,0,0,0,0,0,1,0,0,6,,,,,,,,,,,,,300,500
1955,ANT,DEU,532,280,1,1,-4,1,0,7992.204,8066.369,8434.877,8050.234,1,0,0,0,0.348,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,176.637,70195.61,,42871001.09,,0.611,2,2,,2,,,,,,70689.453,,525499552,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,21800,22000
1955,ANT,DJI,532,262,1,1,-4,3,0,12080.265,11965.877,12080.265,11959.659,1,0,0,0,0.06,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,68.137,,,,,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,100,
1955,ANT,DNK,532,208,1,1,-4,1,0,8376.257,8177.356,8376.257,8164.437,1,0,0,0,0.093,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,176.637,4439,,4151000.064,,0.935,2,2,,2,,,,,,4441.237,,44521124,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,9700,
1955,ANT,DOM,532,214,1,1,-4,-4,0,718.128,752.434,718.128,748.587,1,1,0,0,0.844,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,2737.257,,555099.968,,0.203,2,2,,2,,,,,,2786.992,,5407216.5,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,5500,6380
1955,ANT,DZA,532,12,1,1,-4,1,0,7611.203,7515.473,7611.203,7494.129,1,0,0,0,0.005,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,9841.85,,,,,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,3400,300
1955,ANT,ECU,532,218,1,1,-4,-5,0,1732.448,2032.125,1732.448,1988.311,1,1,0,0,0.842,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,3842.399,,716000,,0.186,2,2,,2,,,,,,3928.625,,14570277,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,100,
1955,ANT,EGY,532,818,1,1,-4,2,0,10301.863,10164.436,10301.863,10154.51,1,0,1,0,0.003,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,23855.528,,2747120.128,,0.115,2,2,,2,,,,,,24901.613,,13496260,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,4400,2400
1955,ANT,ESP,532,724,1,1,-4,1,0,7054.917,6999.191,7054.917,6968.338,1,1,0,0,0.845,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,176.637,29318.745,,9653000.192,,0.329,2,2,,2,,,,,,29408.574,,139050016,0,0,0,0,0,1,0,0,6,,,,,,,,,,,,,15600,6700
