year,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,contig,dist,distw,distcap,distwces,dist_source,comlang_off,comlang_ethno,comcol,comrelig,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rta,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
1979,AFG,ARE,4,784,1,1,4.5,4,0,1813.615,1657.193,1813.615,1628.898,1,0,0,0,0.942,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,0,1919,0,13257.128,926.112,3697940.224,31225462.78,0.279,33.717,1,1,1,1,,,,,,952.04,,204910896,0,0,0,0,0,0,0,0,6,,,,,,,,,,18.444,,,,
1979,AFG,AUS,4,36,1,1,4.5,10,0,11433.487,11086.141,11365.442,11020.751,1,0,0,0,0.002,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,13257.128,14514,3697940.224,134607519.7,0.279,9.274,1,1,1,1,,,,,,14473.242,,314487744,0,1,0,0,0,0,0,0,6,,,,,,,,,,569.192,,,,
1979,AFG,AUT,4,40,1,1,4.5,1,0,4568.098,4567.302,4568.098,4557.809,1,0,0,0,0.006,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,13257.128,7549.425,3697940.224,73759178.75,0.279,9.77,1,1,1,1,,,,,,7617.884,,141162448,0,1,0,0,0,1,0,0,6,,,,,,,,,,3306.236,,,,
1979,AFG,BEL,4,56,1,1,4.5,1,0,5416.121,5331.892,5416.121,5326.837,1,0,0,0,0.011,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,13257.128,9848.382,3697940.224,116758470.7,0.279,11.856,1,1,1,1,,,,,,9854.377,,215867984,0,1,0,0,0,1,0,0,6,,,,,,,,,,1732.9,,,,
1979,AFG,BHR,4,48,1,1,4.5,3,0,2004.434,1940.47,2004.434,1917.157,1,0,0,0,0.943,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,0,1919,0,13257.128,342.829,3697940.224,2075800.064,0.279,6.055,1,1,1,2,,,,,,342.798,,7061080,0,0,0,0,0,0,0,0,6,,,,,,,,,,1.43,,,,
1979,AFG,BOL,4,68,1,1,4.5,-4,0,15349.948,15100.649,15240.552,15096.343,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,13257.128,5243.771,3697940.224,4421343.744,0.279,0.843,1,1,1,1,,,,,,5469.123,,10729161,0,0,0,0,0,0,0,0,6,,,,,,,,,,4.022,,,,
1979,AFG,CAN,4,124,1,1,4.5,-5,0,10768.887,10516.293,10461.271,10508.325,1,0,0,0,0.006,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,13257.128,24277,3697940.224,242701991.9,0.279,9.997,1,1,1,1,,,,,,24278.047,,600327616,0,1,0,0,0,0,0,0,6,,,,,,,,,,854.753,,,,
1979,AFG,CHE,4,756,1,1,4.5,1,0,5247.043,5136.085,5247.043,5129.578,1,0,0,0,0.003,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,13257.128,6294.365,3697940.224,95352823.81,0.279,15.149,1,1,1,2,,,,,,6306.539,,200996384,0,1,0,0,0,0,0,0,6,,,,,,,,,,9929.968,,,,
1979,AFG,CSK,4,200,1,1,4.5,1,,4708.024,4543.171,4708.024,4534.28,0,0,0,0,,0,1,2,1,,0,0,0,0,0,0,0,,,,0,0,,,13257.128,15231.314,3697940.224,57328001.02,0.279,3.764,1,1,1,2,,,,,,,,,0,1,0,0,0,0,0,0,6,,,,,,,,,,6155.094,,,,
1979,AFG,CYP,4,196,1,1,4.5,2,0,3257.972,3172.299,3257.972,3159.984,1,0,0,0,0.184,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,0,1919,0,13257.128,680.013,3697940.224,1288699.008,0.279,1.895,1,1,1,1,,,,,,503.2,,6172975,0,1,0,0,0,1,0,0,6,,,,,,,,,,10.574,,,,
