year,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,contig,dist,distw,distcap,distwces,dist_source,comlang_off,comlang_ethno,comcol,comrelig,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rta,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
1973,AFG,AUS,4,36,1,1,4.5,10,0,11433.487,11086.141,11365.442,11020.751,1,0,0,0,0.002,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,11966.352,13380,1733333.248,63700193.28,0.145,4.761,1,1,1,1,,,,,,13486.438,,284040992,0,1,0,0,0,0,0,0,6,,,,,,,,,43.773,119.19,,,,
1973,AFG,AUT,4,40,1,1,4.5,1,0,4568.098,4567.302,4568.098,4557.809,1,0,0,0,0.006,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,11966.352,7586.115,1733333.248,29444364.29,0.145,3.881,1,1,1,1,,,,,,7607.065,,122306960,0,1,0,0,0,1,0,0,6,,,,,,,,,43.093,936.615,,,,
1973,AFG,BEL,4,56,1,1,4.5,1,0,5416.121,5331.892,5416.121,5326.837,1,0,0,0,0.011,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,11966.352,9741.72,1733333.248,47925645.31,0.145,4.92,1,1,1,1,,,,,,9720.762,,180786336,0,1,0,0,0,1,0,0,6,,,,,,,,,570.049,388.328,,,,
1973,AFG,BGR,4,100,1,1,4.5,2,0,4043.005,3819.043,4043.005,3805.977,1,0,0,0,0.105,0,1,2,1,3,0,0,0,0,0,0,0,,,,0,0,,,11966.352,8620.967,1733333.248,8106769.92,0.145,0.94,1,1,1,2,,,,,,8655.674,,35424700,0,0,0,0,0,1,0,0,6,,,,,,,,,247.645,,,,,
1973,AFG,BMU,4,60,1,1,4.5,-4,0,11177.655,11089.691,11177.655,11087.734,1,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,0,1919,0,11966.352,53.8,1733333.248,269500,0.145,5.009,1,1,1,1,,,,,,53.978,,1070248.375,0,0,0,0,0,0,0,0,6,,,,,,,,,,10.76,,,,
1973,AFG,CAN,4,124,1,1,4.5,-5,0,10768.887,10516.293,10461.271,10508.325,1,0,0,0,0.006,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,11966.352,22369.408,1733333.248,131121897.5,0.145,5.862,1,1,1,1,,,,,,22503.242,,474449824,0,1,0,0,0,0,0,0,6,,,,,,,,,30.334,25.234,,,,
1973,AFG,CHE,4,756,1,1,4.5,1,0,5247.043,5136.085,5247.043,5129.578,1,0,0,0,0.003,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,11966.352,6307.347,1733333.248,41095409.66,0.145,6.515,1,1,1,2,,,,,,6311.478,,199769328,0,1,0,0,0,0,0,0,6,,,,,,,,,5918.978,4906.743,,,,
1973,AFG,CHN,4,156,1,1,4.5,8,1,4180.438,4434.382,4180.438,4369.993,1,0,0,0,0.024,0,1,2,1,3,0,0,0,0,0,0,0,,,,0,0,,,11966.352,881940.002,1733333.248,136769880.1,0.145,0.155,1,1,1,1,,,,,,885145.938,,1333788928,0,0,0,0,0,0,0,0,6,,,,,,,,,3528.991,,,,,
1973,AFG,COG,4,178,1,1,4.5,1,0,7100.583,7110.932,7100.583,7100.183,1,0,0,0,0.004,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,11966.352,1462.767,1733333.248,541973.376,0.145,0.371,1,1,1,1,,,,,,1496.047,,2008862.5,0,1,0,0,0,0,0,0,6,,,,,,,,,,1.954,,,,
1973,AFG,CSK,4,200,1,1,4.5,1,,4708.024,4543.171,4708.024,4534.28,0,0,0,0,,0,1,2,1,,0,0,0,0,0,0,0,,,,0,0,,,11966.352,14563.711,1733333.248,31078000.64,0.145,2.134,1,1,1,2,,,,,,,,,0,1,0,0,0,0,0,0,6,,,,,,,,,1469.593,1995.074,,,,
1973,AFG,DEU,4,280,1,1,4.5,1,0,5226.514,4945.52,4783.57,4934.421,1,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,11966.352,78936.668,1733333.248,344220008.4,0.145,4.361,1,1,1,2,,,,,,78936.164,,1315011072,0,1,0,0,0,1,0,0,6,,,,,,,,,7012.461,31215,,,,
1973,AFG,DNK,4,208,1,1,4.5,1,0,4857.692,4854.474,4857.692,4848.241,1,0,0,0,0.002,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,11966.352,5021.861,1733333.248,30459580.42,0.145,6.065,1,1,1,1,,,,,,5017.248,,105568416,0,1,0,0,0,1,0,0,6,,,,,,,,,1243.161,1971.059,,,,
1973,AFG,ESP,4,724,1,1,4.5,1,0,6290.493,6147.663,6290.493,6123.391,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,11966.352,34817.07,1733333.248,78425931.78,0.145,2.253,1,1,1,1,,,,,,35165.559,,449072896,0,1,0,0,0,1,0,0,6,,,,,,,,,7.567,118.76,,,,
1973,AFG,FIN,4,246,1,1,4.5,2,0,4254.794,4243.341,4254.794,4236.522,1,0,0,0,0,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,11966.352,4666.081,1733333.248,19486826.5,0.145,4.176,1,1,1,1,,,,,,4675.456,,79630304,0,1,0,0,0,1,0,0,6,,,,,,,,,186.244,340.059,,,,
1973,AFG,FRA,4,250,1,1,4.5,1,0,5590.381,5500.665,5590.381,5489.888,1,0,0,0,0.03,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,11966.352,53239.101,1733333.248,265381560.3,0.145,4.985,1,1,1,1,,,,,,53439.18,,996006336,0,1,0,0,0,1,0,0,6,,,,,,,,,1315.912,2629.824,,,,
