year,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,contig,dist,distw,distcap,distwces,dist_source,comlang_off,comlang_ethno,comcol,comrelig,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rta,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
1957,AGO,AUS,24,36,1,1,1,10,0,13528.195,12954.905,13284.232,12879.337,1,0,0,0,0.25,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4561.361,9712.569,,12481000.45,,1.285,2,2,,2,,,,,,9852.768,,131156504,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,500,
1957,AGO,AUT,24,40,1,1,1,1,0,6357.017,6432.058,6357.017,6423.484,1,0,0,0,0.623,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4561.361,6965.86,,5085000.192,,0.73,2,2,,2,,,,,,7011.713,,56640404,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,1100,
1957,AGO,CAN,24,124,1,1,1,-5,0,10904.939,11627.293,10635.11,11486.643,1,0,0,0,0.379,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4561.361,17010.155,,34943000.58,,2.054,2,2,,2,,,,,,16777.684,,221310560,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,1500,
1957,AGO,CHE,24,756,1,1,1,1,0,6235.385,6356.838,6235.385,6348.073,1,0,0,0,0.448,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4561.361,5126,,7420000.256,,1.448,2,2,,2,,,,,,5046.135,,98719120,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,1000,1900
1957,AGO,COD,24,180,1,1,1,1,1,553.106,1026.17,553.106,790.391,1,0,0,0,0.39,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4561.361,15577.931,,,,,2,2,,,,,,,,14311.283,,34751452,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,2100,2400
1957,AGO,DEU,24,280,1,1,1,1,0,6738.352,6825.559,6830.042,6813.506,1,0,0,0,0.332,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4561.361,71019.073,,51487997.95,,0.725,2,2,,2,,,,,,71600.133,,600259904,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,9600,13000
1957,AGO,DNK,24,208,1,1,1,1,0,7179.064,7308.257,7179.064,7300.732,1,0,0,0,0.193,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,4561.361,4487.831,,4720999.936,,1.052,2,2,,2,,,,,,4490.093,,47440992,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,200,
1957,AGO,EGY,24,818,1,1,1,2,0,4736.951,4814.249,4736.951,4802.731,1,0,0,0,0.002,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4561.361,25009.741,,3051419.904,,0.122,2,2,,2,,,,,,26106.439,,14493365,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,100,
1957,AGO,ESP,24,724,1,1,1,1,0,5752.252,5815.769,5752.252,5798.348,1,0,0,0,0.666,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4561.361,29841.614,,12209999.87,,0.409,2,2,,2,,,,,,29933.047,,155729728,0,0,0,0,0,1,0,0,6,,,,,,,,,,,,,1100,2400
1957,AGO,FIN,24,246,1,1,1,2,0,7746.235,7962.544,7746.235,7952.925,1,0,0,0,0.185,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,4561.361,4324,,4615000.064,,1.067,2,2,,2,,,,,,4329.688,,34385932,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,200,700
