year,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,contig,dist,distw,distcap,distwces,dist_source,comlang_off,comlang_ethno,comcol,comrelig,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rta,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
1976,AFG,AUS,4,36,1,1,4.5,10,0,11433.487,11086.141,11365.442,11020.751,1,0,0,0,0.002,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,12806.81,14033,2555555.584,104832974.8,0.2,7.47,1,1,1,1,,,,,,13994.623,,288269120,0,1,0,0,0,0,0,0,6,,,,,,,,,403.304,396.454,,,,
1976,AFG,AUT,4,40,1,1,4.5,1,0,4568.098,4567.302,4568.098,4557.809,1,0,0,0,0.006,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,12806.81,7565.525,2555555.584,42856484.86,0.2,5.665,1,1,1,1,,,,,,7640.749,,130767728,0,1,0,0,0,1,0,0,6,,,,,,,,,131.829,1514.648,,,,
1976,AFG,BEL,4,56,1,1,4.5,1,0,5416.121,5331.892,5416.121,5326.837,1,0,0,0,0.011,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,12806.81,9818.227,2555555.584,71384735.74,0.2,7.271,1,1,1,1,,,,,,9794.777,,197748336,0,1,0,0,0,1,0,0,6,,,,,,,,,189.666,219.438,,,,
1976,AFG,BFA,4,854,1,1,4.5,0,0,7497.595,7464.21,7497.595,7456.056,1,0,0,0,0.427,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,12806.81,6274.037,2555555.584,976547.2,0.2,0.156,1,1,1,1,,,,,,6274.037,,4831178,0,1,0,0,0,0,0,0,6,,,,,,,,,317.418,,,,,
1976,AFG,BGR,4,100,1,1,4.5,2,0,4043.005,3819.043,4043.005,3805.977,1,0,0,0,0.105,0,1,2,1,3,0,0,0,0,0,0,0,,,,0,0,,,12806.81,8758.599,2555555.584,11335579.65,0.2,1.294,1,1,1,2,,,,,,8772.535,,44363928,0,0,0,0,0,1,0,0,6,,,,,,,,,789.501,,,,,
1976,AFG,BHR,4,48,1,1,4.5,3,0,2004.434,1940.47,2004.434,1917.157,1,0,0,0,0.943,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,0,1919,0,12806.81,283.843,2555555.584,1074800,0.2,3.787,1,1,1,2,,,,,,283.752,,5813745.5,0,0,0,0,0,0,0,0,6,,,,,,,,,,9.999,,,,
1976,AFG,BRA,4,76,1,1,4.5,-3,0,13771.763,13223.752,13470.08,13180.015,1,0,0,0,0.001,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,12806.81,110808.304,2555555.584,152678023.2,0.2,1.378,1,1,1,1,,,,,,110213.078,,554616448,0,1,0,0,0,0,0,0,6,,,,,,,,,3.625,,,,,
1976,AFG,BRB,4,52,1,1,4.5,-4,0,12465.547,12371.207,12465.547,12369.004,1,0,0,0,0.002,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,0,1919,0,12806.81,246.536,2555555.584,435871.872,0.2,1.768,1,1,1,1,,,,,,247.444,,2767742.75,0,1,0,0,0,0,0,0,6,,,,,,,,,,14.821,,,,
1976,AFG,CAF,4,140,1,1,4.5,1,0,6188.315,6083.534,6188.315,6071.67,1,0,0,0,0.032,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,12806.81,2061.62,2555555.584,451152.448,0.2,0.219,1,1,1,1,,,,,,2062.405,,2206421.5,0,1,0,0,0,0,0,0,6,,,,,,,,,12.33,,,,,
1976,AFG,CAN,4,124,1,1,4.5,-5,0,10768.887,10516.293,10461.271,10508.325,1,0,0,0,0.006,0,1,3,1,2,0,0,0,0,0,0,0,,,,1,1,,,12806.81,23518,2555555.584,206261026.8,0.2,8.77,1,1,1,1,,,,,,23456.506,,543774144,0,1,0,0,0,0,0,0,6,,,,,,,,,457.969,209.634,,,,
1976,AFG,CHE,4,756,1,1,4.5,1,0,5247.043,5136.085,5247.043,5129.578,1,0,0,0,0.003,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,12806.81,6302.504,2555555.584,56792170.5,0.2,9.011,1,1,1,2,,,,,,6355.23,,188445440,0,1,0,0,0,0,0,0,6,,,,,,,,,5954.551,6163.832,,,,
1976,AFG,CHL,4,152,1,1,4.5,-4,0,16353.896,16262.291,16353.896,16257.022,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,12806.81,10580.399,2555555.584,9857548.288,0.2,0.932,1,1,1,1,,,,,,10601.836,,59839484,0,1,0,0,0,0,0,0,6,,,,,,,,,,1.729,,,,
1976,AFG,CHN,4,156,1,1,4.5,8,1,4180.438,4434.382,4180.438,4369.993,1,0,0,0,0.024,0,1,2,1,3,0,0,0,0,0,0,0,,,,0,0,,,12806.81,930684.998,2555555.584,151627694.1,0.2,0.163,1,1,1,1,,,,,,937018.25,,1412508544,0,0,0,0,0,0,0,0,6,,,,,,,,,4294.65,,,,,
1976,AFG,CSK,4,200,1,1,4.5,1,,4708.024,4543.171,4708.024,4534.28,0,0,0,0,,0,1,2,1,,0,0,0,0,0,0,0,,,,0,0,,,12806.81,14915.446,2555555.584,48955998.21,0.2,3.282,1,1,1,2,,,,,,,,,0,1,0,0,0,0,0,0,6,,,,,,,,,5307.582,3702,,,,
