year,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,contig,dist,distw,distcap,distwces,dist_source,comlang_off,comlang_ethno,comcol,comrelig,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,rta,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
1959,AGO,AUS,24,36,1,1,1,10,0,13528.195,12954.905,13284.232,12879.337,1,0,0,0,0.25,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4714.676,10131.728,,13735999.49,,1.356,2,2,,2,,,,,,10277.979,,150086560,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,100,110
1959,AGO,AUT,24,40,1,1,1,1,0,6357.017,6432.058,6357.017,6423.484,1,0,0,0,0.623,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4714.676,7014.331,,5632999.936,,0.803,2,2,,2,,,,,,7060.503,,61431476,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,900,
1959,AGO,CAN,24,124,1,1,1,-5,0,10904.939,11627.293,10635.11,11486.643,1,0,0,0,0.379,0,1,3,1,2,0,0,0,0,0,0,0,,,,0,0,,,4714.676,17872.034,,38425001.98,,2.15,2,2,,2,,,,,,17627.783,,234822672,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,300,
1959,AGO,CHE,24,756,1,1,1,1,0,6235.385,6356.838,6235.385,6348.073,1,0,0,0,0.448,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4714.676,5259,,8054000.128,,1.531,2,2,,2,,,,,,5177.063,,103739288,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,600,1200
1959,AGO,COD,24,180,1,1,1,1,1,553.106,1026.17,553.106,790.391,1,0,0,0,0.39,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4714.676,16253.014,,,,,2,2,,,,,,,,14931.474,,35316544,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,2400,
1959,AGO,CPV,24,132,1,1,1,-1,0,4839.974,5054.01,4839.974,5043.36,1,1,1,1,0.665,0,1,1,1,1,1,1,0,0,0,0,0,,,PRT,1,1,1975,1,4714.676,190.769,,,,,2,2,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,600,
1959,AGO,CSK,24,200,1,1,1,1,,6560.238,6653.98,6560.238,6645.839,0,0,0,0,,0,1,2,1,,0,0,0,0,0,0,0,,,,0,0,,,4714.676,13564.592,,13031999.49,,0.961,2,2,,2,,,,,,,,,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,,600,
1959,AGO,DEU,24,280,1,1,1,1,0,6738.352,6825.559,6830.042,6813.506,1,0,0,0,0.332,0,1,4,1,3,0,0,0,0,0,0,0,,,,0,0,,,4714.676,72013.855,,59966001.15,,0.833,2,2,,2,,,,,,72620.375,,678650688,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,8600,12000
1959,AGO,DNK,24,208,1,1,1,1,0,7179.064,7308.257,7179.064,7300.732,1,0,0,0,0.193,0,1,5,1,4,0,0,0,0,0,0,0,,,,0,0,,,4714.676,4546.636,,5488000,,1.207,2,2,,2,,,,,,4548.927,,53516584,0,1,0,0,0,1,0,0,6,,,,,,,,,,,,,200,100
1959,AGO,EGY,24,818,1,1,1,2,0,4736.951,4814.249,4736.951,4802.731,1,0,0,0,0.002,0,1,1,1,1,1,1,0,0,0,0,0,,,,0,0,,,4714.676,26219.801,,3920000,,0.15,2,2,,2,,,,,,27369.561,,16270726,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,1100,
